name,x,y,z,vx,vy,vz,inclination,eccentricity,RAAN,argument_of_perigee,mean_anomaly,mean_motion,collision_label
SAT-59088,-5024.509123967871,326.448780561961,4652.002938524173,-1.0734822441614862,-7.525106559273767,-0.6298312606615828,43.0054,0.0001126,83.4897,266.8728,93.1995,15.27585601,0
SAT-59089,-5034.915410515193,-2140.7739121201553,4131.59717263574,1.0144912883449555,-7.147930794930084,-2.461230557828463,43.0044,0.000102,83.463,263.8569,96.2166,15.27581583,0
SAT-59090,-3425.715326346931,3728.76995649405,4621.779020940784,-6.065160914860128,-4.550387284811282,-0.8226855894340325,43.0059,0.0001781,35.6921,260.9496,99.1155,15.275901940000002,0
SAT-59092,2263.1300131185976,-5623.030015644883,-3219.860711618984,5.0897259122237815,4.21731023573296,-3.792591966902995,42.9996,4.68e-05,81.9574,233.3486,126.7323,15.275455470000002,0
SAT-59093,5079.150806795036,1727.9513162282988,-4279.700786211194,-0.6790106032366873,7.282558814428312,2.135436152489,43.0017,0.0002171,87.7636,264.3822,95.6782,15.275845089999999,0
SAT-59095,-3073.3760695257597,4792.777471943566,3820.9654112442554,-4.544753164469493,-5.328930129293441,3.0198876182143755,43.006,0.0001614,83.5403,223.6087,136.4638,15.276010890000002,0
SAT-59096,-3965.042523331935,3501.1769829169334,4361.536622842205,-3.5930011056707674,-6.451684635720853,1.907876580802238,43.0046,0.0001384,81.6748,252.1381,107.932,15.27577051,0
SAT-59098,-353.89957353723486,964.031053162354,6859.801176545636,7.563212190169967,-0.31540464427751796,0.4363253343957596,97.8315,0.0011924,176.9872,70.83,289.4211,14.97872166,0
SAT-59099,-5374.760690184529,403.0920414550038,4333.892865198966,4.779613103272045,0.9738755586207117,5.822296403223745,97.8391,0.0007683,181.7001,36.7018,323.4734,15.06730789,0
SAT-59100,-905.2973803597548,-1041.3719803285662,-6780.516668070989,-7.463043918056087,-0.713935593473948,1.1047570534372857,97.8197,0.0003529,186.4773,133.4432,226.7091,15.113774369999998,0
SAT-59102,-5802.219887623413,-646.1070910691645,-3748.2486238916176,-4.136302340478348,0.7699778475435138,6.300225851121148,97.811,0.0016748,180.9471,67.5213,292.7785,15.049071229999997,0
SAT-59103,-6142.200669398089,-660.4645303196232,-3142.192242666978,-3.49461445163175,0.7870038720099494,6.683818071323065,97.81650000000002,0.0006314,181.779,27.5248,332.6311,15.05636155,0
SAT-59104,5691.114985021815,201.24348824269873,3985.159620404865,4.336968383832623,-1.1069933496148818,-6.112275131369365,97.8198,0.0007897,175.8512,94.8488,265.3635,14.96366164,0
SAT-59105,5658.558507829673,208.00074920645483,4031.9728769385806,4.387294150994322,-1.1063271603801677,-6.075457708179343,97.8197,0.000715,176.10140000000004,88.6245,271.5795,14.963654549999998,0
SAT-59106,-6088.065073581008,666.7735595895477,3266.178329612733,3.64162535406621,0.7787904785927878,6.605369759357414,97.8248,0.0007809,177.3307,42.2858,317.8965,14.99213006,0
SAT-59107,4613.593340700266,454.6604221304736,5179.624489050328,5.659677595682828,-0.9989570956302462,-4.931759683132123,97.8303,0.0010105,176.6609,51.9891,308.224,14.962034620000003,0
SAT-59108,-4878.977462104603,933.1354449753318,4855.087313027959,5.3858262119071725,0.44133712735358566,5.314378330414232,97.8277,0.0009094,176.7481,46.7892,313.4087,14.96438886,0
SAT-59112,2722.371679924782,1288.9561221057768,6091.344366846141,6.893956753671667,0.7648262637886998,-3.236227632468865,97.53620000000001,0.0008027,189.2056,295.6243,64.4178,15.495050429999997,0
SAT-59117,-6411.763723326744,-740.117643411039,-2267.707639838943,-2.60989015834204,0.766608339095887,7.1351588078907415,97.5434,0.0010124,183.7715,314.7622,45.2796,15.339878280000002,0
SAT-59120,-3078.635349881062,263.24078037462607,6074.960717882752,6.689093909139805,1.6411215161256718,3.3153871851207706,97.5351,0.0006921,189.7821,287.4102,72.6387,15.420548299999998,0
SAT-59121,-6826.885605825264,-246.91093362485168,-558.822619410605,-0.6492467175595034,0.9811817007329297,7.53958376460671,97.54200000000002,0.0010688,180.8382,327.0501,33.0071,15.290580759999997,0
SAT-59122,-4970.186895727446,-1004.0306482680628,-4611.821774815915,-5.214596566426988,0.3220365909761002,5.551798346526649,97.5274,0.0007116,184.3813,306.7793,53.2794,15.305551479999998,0
SAT-59123,6342.666215643387,447.8799589903915,2582.9436427642377,2.9151143651903113,-0.8752156199485649,-6.985218655602574,97.5386,0.0009787,180.579,323.9195,36.1383,15.2903407,0
SAT-59124,5226.9666397962455,-520.1151542500467,-4427.196439024432,-4.942038304242967,-0.8208911679518697,-5.731050780355305,97.5402,0.0010112,180.605,324.17900000000003,35.877,15.27448503,0
SAT-59125,-5994.572017097243,-842.1445112735619,-3191.6153035304146,-3.6419825953144405,0.6304655955980085,6.678482113918741,97.5425,0.000881,183.3836,314.9539,45.0988,15.3364026,0
SAT-59126,-1533.1999558408015,-982.7552813986832,-6595.552865185084,-7.410975131779925,-0.29011637655760386,1.7689861158460862,97.5354,0.0007929,183.3773,311.9563,48.100300000000004,15.34682389,0
SAT-59127,5839.1917771198,208.8888809092338,-3535.576622571496,-3.8641430188534738,-1.307332904250807,-6.456414104650098,97.53810000000001,0.0006952,185.9747,302.8383,57.2193,15.4024948,0
SAT-59128,2770.034415497424,-711.0344406580174,-6233.349521666231,-6.96211369469311,-0.6877819813601914,-3.0088167132660963,97.5429,0.0009337,181.72160000000002,320.8979,39.1585,15.30336218,0
SAT-59129,-4671.038527616543,-171.69892161170992,4933.438740697752,5.404275359165638,1.653579596780958,5.166379219402232,97.5273,0.0005866,189.4662,280.9867,79.0724,15.490233,0
SAT-59130,4551.16415871136,-169.54490362880318,-5092.129084154528,-5.633075803303337,-1.290717356442321,-4.986816222266493,97.53870000000002,0.0007743,185.7021,302.5596,57.4901,15.39194934,0
SAT-59131,561.7425422872204,916.710013916931,6767.919598660739,7.591460999274104,0.18069471467377216,-0.6482678998812276,97.543,0.0009571,181.3794,320.7564,39.2981,15.295080849999998,0
SAT-59132,-5443.5580273622545,518.0751172835094,4143.244946307566,4.642082814506685,0.8193895800050439,5.992549145380858,97.54200000000002,0.0010167,179.7742,323.6879,36.3668,15.263915719999998,0
SAT-59133,-6166.8538201797455,-342.0515621867154,2903.159350462475,3.1552857539996473,1.2823420177277094,6.843893830332658,97.5396,0.0008072,186.1109,300.8003,59.2447,15.395583780000003,0
SAT-59134,6549.150143602309,1056.4550957458755,1597.9678903966014,1.9198636911010587,-0.731993698742742,-7.3624971376872175,97.5371,0.0007195,186.6865,293.3414,66.7075,15.415152870000002,0
SAT-59135,-2412.2844273086394,-897.7987141095155,-6365.463304416456,-7.1242297979802105,0.1876032885998618,2.676956296218384,97.5261,0.0009423,179.0206,322.1801,37.8774,15.263261990000002,0
SAT-59136,-5110.468175241467,431.52434258177124,4544.0132033027585,5.076908227471638,0.9125696311408448,5.619174357725669,97.5392,0.00092,178.6358,324.57720000000006,35.4855,15.294860250000001,0
SAT-59137,6528.4533832545185,449.75857681243116,2083.7172952585584,2.3619163866727635,-0.8878093052143627,-7.187296537348477,97.5393,0.000988,170.7522,353.15940000000006,6.9508,15.275845599999998,0
SAT-59140,5202.882335817836,2189.815327296185,3614.2502583259725,4.254496712172,0.4971816639071479,-6.413308643609957,97.5258,0.000528,197.3168,263.121,96.9458,15.815438349999999,0
SAT-59141,-1594.4555324318155,551.188110964043,6592.991681403398,7.269489274165464,1.7515218112121083,1.6080112155001454,97.5296,0.0005598,191.2865,258.0975,101.9646,15.452348799999998,0
SAT-59142,2082.1396167992516,1433.8424400511506,6253.660828888379,7.017524477787115,1.586152496925799,-2.696738123639035,97.5273,0.0005252,194.4195,262.4886,97.5776,15.65637066,0
SAT-59146,-6586.727353763578,-1124.823633039574,1224.3211852448824,1.183614076386892,1.2324536665665835,7.468929264240577,97.5229,0.0005207,190.4432,270.9727,89.0928,15.513129789999999,0
SAT-59148,5369.762523173923,1437.8664228990742,3932.9031195204584,4.5344273739963326,-0.052961506524929425,-6.162478324304572,97.5284,0.0006826,189.524,258.0756,101.9727,15.448054029999998,0
SAT-59152,-6604.474653780458,-1477.376278216395,1121.4220097587402,2.056442042807314,-5.332244313197423,5.050109544663115,43.0001,6.49e-05,187.6732,230.4718,129.60760000000002,15.27593137,0
SAT-59153,2724.211931564758,4757.737809413742,-4129.452440252854,-6.969799906001294,1.872407493295596,-2.4423627180782996,42.9999,0.0001084,191.4093,257.918,102.155,15.275651149999998,0
SAT-59154,5429.921646437529,3690.760080564876,1984.9231838736239,-2.1021935540336862,5.629087472681712,-4.697552049794011,43.0004,0.000156,237.49859999999998,266.4574,93.6099,15.27576795,0
SAT-59155,3459.073822010592,-3741.8743774347217,4586.093880590289,4.948180383288704,5.727549488169701,0.9390489849469048,43.0005,0.0001594,241.0462,269.864,90.2029,15.275731619999998,0
SAT-59156,4835.678050875322,-1624.1411342795777,4579.80424020131,3.2240585524052805,6.8431416339369555,-0.9754146846120183,43.0002,0.0001334,241.0167,257.0961,102.9741,15.27578101,0
SAT-59157,5530.395278788352,2943.877133174928,2788.806374342759,-1.2347200553915518,6.2729570031433814,-4.160026383011373,43.0016,0.0001116,240.95530000000002,256.20450000000005,103.86820000000002,15.275593389999997,0
SAT-59158,5745.288465781874,1609.205060536663,3379.9950265205066,0.22376158843359525,6.733220258894681,-3.5762229600196087,43.0004,0.0001499,237.5267,269.7851,90.2828,15.27576791,0
SAT-59159,-5326.298292240952,-3977.304736272142,-1703.5902422200393,2.4595981413665053,-5.358348020335167,4.833180723791632,43.0022,0.0001261,237.2508,271.1816,88.8891,15.27571455,0
SAT-59160,5522.4731067418925,83.8815366835012,4062.424708726229,1.773648914932626,6.966783713731413,-2.548268084165222,42.99900000000001,0.0001273,243.4534,274.879,85.1916,15.27575941,0
SAT-59161,-5766.164549059787,-1960.5189412406776,-3165.1342086365776,0.15023488416385317,-6.594996831235449,3.8151898026494293,43.0029,9.52e-05,237.2779,230.4554,129.6214,15.275586670000001,0
SAT-59162,-5428.522379183555,307.0216835499124,-4189.294861941877,-2.159597159578142,-6.9375001237799,2.2911588040826967,43.0011,8.91e-05,237.3057,247.7002,112.3755,15.275745239999997,0
SAT-59163,-4365.025584672896,2535.004751069852,-4651.0340447203935,-4.17919625652297,-6.352324591619904,0.4600665327337619,43.0026,0.0001038,237.33410000000003,262.5928,97.4805,15.276034500000002,0
SAT-59164,-2705.0811090408133,4436.614004874962,-4484.151250035609,-5.647102895433321,-4.904798892388958,-1.4464990940932307,43.0037,0.0001473,237.3694,274.4908,85.5776,15.275772740000003,0
SAT-59165,-1392.7073831984667,5375.707506514409,-4033.7818375329352,-6.205998051192542,-3.5651784368555304,-2.612841974270003,42.9958,0.0001743,237.37980000000002,177.6198,182.4662,15.27575746,0
SAT-59166,728.6353479914189,6175.628808097591,-2903.613713518961,-6.34271197171066,-1.160164175809465,-4.063782457144009,42.9992,0.0001458,237.78260000000003,265.8022,94.2663,15.27571319,0
SAT-59167,2742.0093843066393,6136.87940485949,-1383.109448866549,-5.6203432733824625,1.3970612082760474,-4.958007365917871,43.0037,0.0002055,237.4434,286.0496,74.0129,15.275747899999999,0
SAT-59168,1030.3652884326102,-5578.199403734171,3851.690739103098,6.281900737184875,3.1858502807324656,2.9262906505746105,43.0007,0.0001598,241.31940000000003,264.5791,95.4878,15.275732850000002,0
SAT-59169,4575.169333568863,-2182.51843377379,4615.455591493029,3.8662592672787186,6.532452582045203,-0.7417796942858211,42.9987,0.0001564,237.93940000000003,268.4812,91.586,15.27583644,0
SAT-59170,2180.135495762068,-4575.820663459744,4615.453809652747,7.129095341218648,2.592168542058535,-0.7961108590837024,42.9996,0.0001124,204.0801,242.0314,118.04240000000001,15.27575076,0
SAT-59171,3003.630884931849,-4164.987415210474,4542.418152985355,5.44459390035002,5.2101515278636406,1.1743195467731986,42.99770000000001,0.0001821,237.9654,261.2409,98.8236,15.27574761,0
SAT-59172,3440.938337391885,4527.364315714047,-3842.5142375318605,-6.567466358481104,2.478828494988147,-2.964479404660837,42.9963,0.0001408,191.7822,197.875,162.2052,15.276004960000002,0
SAT-59173,4382.186659338022,5269.114052281485,322.9783585692458,-4.140375179036959,3.7669983580844666,-5.178963334142756,43.0011,0.0001615,237.4664,274.5462,85.5205,15.275710979999998,0
SAT-59174,-1412.4611144928383,4857.144788660691,-4639.231310023309,-7.434066113743157,-1.523422488292962,0.668919869236572,43.0014,0.0001381,190.1365,276.3005,202.4092,15.27575971,0
SAT-59175,3859.4704339985406,-5535.651627259252,-1163.4105303242363,-1.5638282154086987,0.47390771645579666,-7.45536612997141,97.39210000000001,0.0008195,125.6947,243.0616,116.9789,15.32277472,0
SAT-59178,-6308.942272287554,-1633.6849053332046,-2149.328384066864,0.003926507812743765,-6.070441251462886,4.611285075305821,42.9992,0.0001596,225.7192,271.3602,88.7066,15.27583147,0
SAT-59179,-6055.735780809435,-2898.9435887216637,-1420.999098841598,1.5226243323215807,-5.597219869900803,4.946846986692663,42.9985,0.0001237,223.6254,233.67270000000002,126.40100000000001,15.275774059999998,0
SAT-59180,1825.7103380346991,5826.175958270608,-3135.03995249388,-6.577675321218741,-0.00753083757934575,-3.8486869561291948,42.9997,9.99e-05,223.7926,278.7918,81.282,15.27579217,0
SAT-59181,-5884.075193693075,451.1453400348912,-3504.9998602131245,-2.5262968975515605,-6.316784792177073,3.432082956264536,42.9932,2.92e-05,225.7503,299.1995,60.88270000000001,15.27579082,0
SAT-59182,6134.649213514793,2586.1934513702754,1649.5806792435856,-1.1203856518371615,5.7722619599006455,-4.858565223208147,42.9992,6.93e-05,223.0152,226.3057,133.7737,15.275731710000002,0
SAT-59184,4926.502445124274,4735.466939203754,-620.0085483586616,-4.218362260885009,3.7209632221976268,-5.148146126989249,43.0008,9.75e-05,222.9777,260.4536,99.6205,15.27580734,0
SAT-59185,2846.526433534142,-4153.000980187208,4652.164403932845,6.493685382519905,3.9789593371139373,-0.42032396265254235,42.9994,0.0001054,213.103,265.4761,94.597,15.27577038,0
SAT-59186,3245.7230475842257,4934.192669390087,-3496.126835998621,-6.536168050003992,1.856744184208938,-3.450204415195755,43.0016,0.0001474,202.3115,266.4542,93.6141,15.275685730000001,0
SAT-59187,-5150.755084809687,-4522.891013701632,286.92991486984965,3.854102224757532,-4.053143093299993,5.1841396200414405,42.9998,0.0001529,223.2296,266.437,93.6307,15.275837230000002,0
SAT-59188,41.10042633232359,-5536.050459317252,4045.058417780035,6.9053050706016155,1.946705123393887,2.5883101989261825,43.0004,0.0001849,223.14630000000002,273.02330000000006,87.0407,15.27571771,0
SAT-59189,-3930.113843716744,3216.355609498111,-4617.212086808818,-5.3302987270104,-5.3855989717000545,0.7855899608132614,42.9973,0.0001384,223.7039,258.5392,101.5305,15.275790489999999,0
SAT-59190,5586.015351711582,-892.3564348261508,3873.926148265417,3.0301146649545454,6.373713823070635,-2.8941523591978378,43.0005,0.0001197,223.0658,243.7281,116.3448,15.27573773,0
SAT-59191,5367.618422899115,4254.880869825639,-396.6375227057477,-3.7050425138626273,4.199128095250196,-5.176171577131303,42.9992,0.0001013,219.5486,233.56260000000003,126.5132,15.27571201,0
SAT-59192,-2200.765478669618,-5796.084726158105,2931.4698333362835,6.456635414513269,-0.4022591831957737,4.040425208822128,42.9998,0.0001804,222.557,269.9827,330.3325,15.275752019999999,0
SAT-59193,-436.673965124934,5429.824821299463,-4175.4621994439185,-6.867404727311755,-2.3400096983874503,-2.326421513144564,42.9968,0.0001178,223.7543,252.47230000000002,107.6,15.27579496,0
SAT-59194,3853.7681243520674,5407.722581433188,-1731.283173983492,-5.425724031202234,2.3268432396675753,-4.823495326067809,42.9997,8.62e-05,222.9551,261.6185,98.4569,15.27577931,0
SAT-59195,-6140.963416532719,-882.9548050209954,-2934.6008129450197,-1.0101295399524992,-6.383778703218937,4.038931101929284,42.99640000000001,0.0001338,223.2792,254.93299999999996,105.1374,15.275749549999999,0
SAT-59196,5356.828181548947,4286.458766985912,-43.40468016389052,-3.510440262726612,4.342097188869694,-5.194047761074376,43.0009,0.0001144,222.9841,254.5077,105.5649,15.27578087,0
SAT-59197,-5400.257040360242,1246.5672313937905,-4048.416567297069,-3.396122766606097,-6.309997592398353,2.589341822369892,42.9988,0.0001225,223.681,287.0759,72.9959,15.275867349999999,0
SAT-59198,-1931.2301920270645,4752.219457718269,-4560.641148573487,-6.542965299954589,-3.736294983982131,-1.123171062297388,42.9989,9.63e-05,223.7358,263.8274,96.2468,15.27579112,0
SAT-59199,4222.981129538328,-2904.0757034779535,4552.850137307704,5.068128339891213,5.58574348347684,-1.135701075339112,43.002,0.0001222,223.0944,253.0492,107.0225,15.27574824,0
SAT-59200,2289.8424214541633,-4524.3475564854425,4613.125073535694,6.420626327491026,4.0434636689876,0.776199224485574,43.0,0.0001129,223.4898,238.70000000000002,121.3742,15.27574832,0
SAT-59201,2631.8045367701748,-4421.547982432815,4517.739609593488,3.7054394218369318,5.72203639738273,3.431358832997287,53.1599,0.0001388,265.5031,107.0433,253.07190000000003,15.302009810000001,0
SAT-59202,-3740.8109137284237,2014.8177510384112,-5384.469598195627,-2.2632413877507354,-7.18663376408269,-1.117713582767231,53.1585,0.0001294,265.2716,94.10760000000002,266.0073,15.30196276,0
SAT-59203,651.3937196912271,-6345.109586240868,2499.712001946368,4.68623978696108,2.6260101832832468,5.420421326666157,53.1566,0.0001393,261.9072,96.8525,128.166,15.301989660000002,0
SAT-59204,3249.968193833914,-3291.4099692742247,5047.388781903736,3.037927506485501,6.598400265719453,2.3406361997389378,53.159,0.0001058,265.4919,85.5605,274.5517,15.30199362,0
SAT-59205,-687.5966515220086,6348.758994380282,-2497.8114089865912,-4.667464697271324,-2.6339363428884885,-5.422942946855189,53.1586,0.000123,262.6026,71.8029,288.3106,15.302207870000002,0
SAT-59206,3891.342764090664,3852.699674567423,4112.391245317079,-1.8904681749577832,6.208511793499952,-4.015697407105849,53.1604,9.72e-05,262.6849,87.658,272.4532,15.301692219999998,0
SAT-59207,-3253.682620070178,3278.1186382824494,-5070.530296927118,-3.0521306076766317,-6.588957661577665,-2.303149164814318,53.1589,0.0001236,265.2874,93.19190000000002,266.9223,15.30195123,0
SAT-59208,-4239.039959975683,-2008.9578629994662,-5003.8716500500295,0.4845343629845793,-7.187902291691602,2.476855874791718,53.1596,0.0001169,265.2321,103.02000000000001,257.0932,15.301711259999998,0
SAT-59209,-1868.762239211167,-6554.6999323408545,-734.4035153830265,4.259909206362108,-1.8841905084767507,6.04015073708661,53.1591,0.0001112,264.8619,102.2972,257.8153,15.30193653,0
SAT-59210,3196.525005321221,5358.97278134396,2826.443187798164,-3.112445684661843,4.618998675236899,-5.217223219918284,53.1583,0.0001147,262.663,90.8539,269.25930000000005,15.301890220000002,0
SAT-59211,4383.937264913338,4292.725641345655,3045.058233556697,-1.7825263070930826,5.425279963087391,-5.063003030624213,53.1595,0.0001288,252.92569999999998,90.9932,269.1216,15.30193397,0
SAT-59212,1906.6836538825787,-5367.592761290064,3802.232817056487,4.220333506948681,4.61101349320726,4.378738391886459,53.1576,0.0001315,262.7796,98.6532,261.4618,15.301959420000001,0
SAT-59213,-2959.786046093675,3862.3322295200933,-4833.537682023174,-3.399970185202407,-6.187054866451085,-2.864493186208627,53.1582,0.0001268,265.3177,93.9183,266.1962,15.301946889999998,0
SAT-59214,-1909.1338924688164,5349.36981702348,-3842.1914243586953,-4.228001432749695,-4.62262046799858,-4.341947596965316,53.1608,0.0001815,262.5725,138.1258,221.9882,15.30192311,0
SAT-59215,-639.2511455434671,-6760.3755715274965,924.0414195850424,4.687659008499287,0.3863154532545636,6.007816004944295,53.1593,0.0001263,262.1126,91.739,268.3755,15.30189528,0
SAT-59216,2279.6537028202465,-4921.682231576387,4180.074693131226,3.984373810071593,5.191275627359837,3.9273643717694995,53.1585,0.0001398,262.7776,93.7594,266.3566,15.301933200000002,0
SAT-59217,-3914.727474284635,-3856.9237661821344,-4103.732727579817,1.8716157356307002,-6.187798308928016,4.034249778077302,53.1609,0.000159,265.205,114.7133,245.4034,15.30184358,0
SAT-59218,-2598.8357008503954,-6079.884400582399,-1814.5142808395049,3.7548249824603404,-3.31482157799962,5.750172915134916,53.159,0.0001176,265.2026,102.6407,257.4725,15.301959789999998,0
SAT-59219,-4178.26887760186,-2.2172805366153114,-5439.655254890658,-0.9280370164757538,-7.525983603087469,0.7162728154831113,53.159,0.0001387,265.2503,90.3213,269.7946,15.30190171,0
SAT-59220,599.8842124290342,6766.505061004161,-921.7951849621693,-4.682189071290045,-0.3965050445364391,-6.008310962826999,53.1583,0.0001328,265.3466,88.8182,271.2971,15.30197016,0
SAT-59221,-3225.810843652541,-5355.609825358191,-2816.9369766275195,3.0958252103778245,-4.607598362342005,5.225507762308744,53.1594,0.0001231,265.1893,98.2877,261.8263,15.301950949999998,0
SAT-59222,2953.6047947414436,-3879.925723112147,4805.529349849406,3.3918266555020598,6.1902957852010605,2.903771935992957,53.1589,0.0002667,262.7589,109.53120000000001,250.5977,15.3020188,0
SAT-59223,3732.1108042076025,-2031.7562019203835,5366.915848162722,2.250077019355734,7.200328377634665,1.1581870729000185,53.1585,0.0001392,262.7393,87.2933,272.8227,15.301946520000001,0
SAT-59224,-5248.951837292911,-2453.488357878195,3712.151614129839,-4.200268608119032,-0.6256478556027152,-6.324191042312669,97.6515,0.0015494,20.0065,121.76740000000001,238.5071,15.171335370000001,0
SAT-59231,999.5626996862449,6548.2946857246625,-1320.5475435068872,-5.831252441915664,-0.1346132078501783,-5.005970586855971,42.9891,0.0025851,252.9766,271.9021,47.5616,15.627616270000003,0
SAT-59232,-4667.331340248436,-2603.8670376289165,-4306.589176498982,2.090881217940533,-7.048566501260635,1.9969207109359222,43.0013,0.0001031,276.8003,266.73420000000004,93.33920000000002,15.275751859999998,0
SAT-59233,-2320.525252819975,6080.079231805219,-2177.943615679199,-4.9578683042674365,-3.5326565006058206,-4.587856468906256,43.0023,0.0001438,277.3011,265.5035,94.5652,15.27576246,0
SAT-59234,5100.468453995593,1216.0127285357628,4416.631993079622,-0.33407915919726167,7.437368309906811,-1.6579769862597038,43.0014,0.000131,262.8683,267.6206,92.4496,15.275749849999999,0
SAT-59235,-3339.045627534574,5119.91606608412,-3120.7520162663036,-4.1799080847585905,-5.074000902481623,-3.85568180592862,43.0002,0.0001545,282.8227,261.1317,98.936,15.275762380000002,0
SAT-59236,6652.575575099037,688.8431054590781,1522.9287776045237,0.5289044655013184,5.809419814774126,-4.9136027494061825,42.9988,0.0001269,205.1616,258.6523,101.4186,15.275724880000002,0
SAT-59237,-554.7114526324963,6817.972668196878,-536.877860708794,-5.554585991239786,-0.8529500780853126,-5.153787219959984,42.9986,6.21e-05,273.6486,272.8759,87.2022,15.27577658,0
SAT-59238,-4069.018928157261,-4070.2794523157354,-3739.1884470114455,3.2872618380848766,-6.134721785808143,3.102136204437945,43.0014,0.0001731,273.4729,252.1568,107.9094,15.27573816,0
SAT-59239,106.91367278125766,-6734.1192649433815,1304.5099294473218,5.676823977202426,1.061029175956763,4.981012669910327,42.9999,9.93e-05,266.2543,223.8742,136.203,15.274778079999999,0
SAT-59240,5022.097994380811,-296.74342489732186,4656.33520203812,0.24040025645912677,7.620346751576771,0.22603333154356128,43.0027,9.25e-05,277.4683,273.7266,86.348,15.2757578,0
SAT-59241,4603.324780165568,-2758.481658304012,4266.231844421534,2.2444154099437736,6.984156803962676,2.0888179769759367,43.0027,9.7e-05,277.4668,255.5123,104.5621,15.2757334,0
SAT-59242,4923.78740932467,1382.1046227244713,4564.983859717504,-1.1247583268703236,7.471223137716037,-1.046363540104484,43.0031,8.85e-05,274.1186,264.5845,95.4906,15.27574912,0
SAT-59243,-4466.604047118246,3139.1662237043297,-4159.116077777548,-2.5741134618325643,-6.77520617299795,-2.3511415689264656,43.0017,0.0002,273.5585,242.78630000000004,117.27850000000001,15.274860720000001,0
SAT-59244,-2725.0600638476135,-5791.788946206858,-2474.69169748173,4.697583790521593,-4.08610717410755,4.39784355427137,43.0015,0.000126,273.4477,285.4416,74.6297,15.275784100000001,0
SAT-59245,1400.3500885239491,6623.400773570186,-155.6449605450282,-5.533673466808249,1.0371226263838969,-5.219438735935925,42.9868,0.0020682,260.9963,258.2354,101.6188,15.570352949999998,0
SAT-59246,-5004.234359713961,709.5996406730243,-4644.0766965554185,-0.6019680245620074,-7.576702278416399,-0.509352745209639,43.0007,9.6e-05,273.5307000000001,262.064,98.0102,15.27574997,0
SAT-59247,-2299.879528396189,5967.610014333292,-2489.7451044759387,-4.981365976761583,-3.7467523539567646,-4.386927648088093,42.9985,6.83e-05,270.1363,262.4906,97.58680000000001,15.27576773,0
SAT-59248,2958.229592905961,5551.503993599771,2732.406508641185,-4.517864582558068,4.4828670880937445,-4.202990326765993,43.0016,0.0001506,273.6948,282.8206,77.2477,15.27573843,0
SAT-59249,4227.091607626509,3716.498379991001,3914.816043061024,-3.0238573462670053,6.411968550783486,-2.8151101742030993,43.0018,0.0001043,273.715,249.6678,110.4062,15.275698050000003,0
SAT-59250,-452.1748621656773,6647.495630854287,-1642.5788043578905,-5.660056234676476,-1.5813378710965453,-4.856343252145651,43.0018,9.71e-05,262.3717,261.0536,99.0206,15.27549748,0
SAT-59252,4405.2136301124365,4378.952440205223,2906.066234700248,-3.0012454014170773,5.719827423673234,-4.056742698062233,43.0008,0.0001078,259.3459,257.1734,102.8997,15.275778720000002,0
SAT-59253,-4864.591019553111,-1796.883522225085,-4496.5275482069055,1.4347408055711988,-7.3521578812113795,1.386453759574108,42.9999,0.0001107,276.8235,258.9369,101.1359,15.275686469999998,0
SAT-59254,-1930.0540736603489,6549.7503266374915,-606.5278911525486,-4.267226945391069,-1.8108257497080609,-6.057803303385465,53.1582,0.0001528,285.7809,84.0889,276.0286,15.30196756,0
SAT-59255,1022.6053742743424,5906.5993404123265,3313.502845399757,-4.709643883508358,3.5444759266895782,-4.847932470083145,53.1592,0.0001228,292.5074,91.6756,268.4386,15.301916470000002,0
SAT-59256,-3610.0516210360493,5031.207743566629,-2944.7607220396926,-2.7033343720294254,-4.941473697958335,-5.138015739979822,53.1628,6.86e-05,289.3986,117.3718,242.73520000000002,15.30196926,0
SAT-59258,-4351.960560452275,1596.4754409957486,-5055.033519502445,0.06308609367787074,-7.247833184365677,-2.345461047294278,53.1606,0.0001277,290.5719,105.2501,254.8641,15.3019099,0
SAT-59259,-289.72423312201516,6589.020689943143,1856.2562251276784,-4.8340725412343994,1.411707848008922,-5.733434235523998,53.159,0.0001391,287.9377,91.7871,268.3289,15.30192556,0
SAT-59261,-4170.851545295476,3474.8060447195007,-4191.356003327139,-1.3835397602947923,-6.385696971776295,-3.921439306460708,53.161,0.0001312,290.5881,79.0339,281.0809,15.30189627,0
SAT-59263,-1024.7409670234636,-5893.038458900969,-3353.904298231302,4.716979821547273,-3.557157100947557,4.816794596892813,53.1591,0.0001214,291.7804,80.5515,279.5623,15.30197221,0
SAT-59264,3526.386104216296,2417.603705640287,5345.911634535451,-2.842366300460439,6.967813942226548,-1.2731377603884506,53.1581,0.000137,290.7338,97.95,262.1656,15.30209624,0
SAT-59265,4354.262379207391,-1607.2492522647347,5032.705101019221,-0.08133751693147225,7.250986831077619,2.3800331700659574,53.1598,0.0001137,290.7691,75.5395,284.5732,15.30195893,0
SAT-59266,-2715.3997373542784,6132.683658052018,-1421.3185187583522,-3.7841222045624896,-3.0327541870839103,-5.886312887001716,53.1602,0.00013,287.897,89.8618,270.2531,15.301902949999999,0
SAT-59267,2607.2363428780855,4171.837461954164,4762.058793276859,-3.88028766469279,5.850936296306613,-2.992865338994717,53.1589,0.0001253,290.7113,75.2703,284.8437,15.30195541,0
